wagidsheikh@Wagids-MacBook-Pro simplify_downloader % log show --style syslog --info \
  --start "2026-01-28 15:45:00" --end "2026-01-28 21:15:00" \
  --predicate '(process == "cron") OR (eventMessage CONTAINS[c] "CRON")'

Filtering the log data using "process == "cron" OR composedMessage CONTAINS[c] "CRON""
Skipping debug messages, pass --debug to include.
Timestamp                       (process)[PID]
2026-01-28 21:12:01.813671+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16575.22, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16575, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.815113+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16575.22, subject=/usr/sbin/cron,
2026-01-28 21:12:01.816396+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16573.21, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16573, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.816803+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2f35be0 at /usr/sbin/cron
2026-01-28 21:12:01.817984+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16573.21, subject=/usr/sbin/cron,
2026-01-28 21:12:01.819052+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a0b700 at /usr/sbin/cron
2026-01-28 21:12:01.838821+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16574.22, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16574, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.840677+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16574.22, subject=/usr/sbin/cron,
2026-01-28 21:12:01.842344+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2f6c990 at /usr/sbin/cron
2026-01-28 21:12:01.844667+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16575.23, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16575, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.846307+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16575.23, subject=/usr/sbin/cron,
2026-01-28 21:12:01.847557+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16573.22, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16573, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.847645+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 21:12:01.848514+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16573.22, subject=/usr/sbin/cron,
2026-01-28 21:12:01.849656+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2123c60 at /usr/sbin/cron
2026-01-28 21:12:01.854531+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16576.20, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16576, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.854706+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16574.23, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16574, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.856092+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16576.20, subject=/usr/sbin/cron,
2026-01-28 21:12:01.856172+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16574.23, subject=/usr/sbin/cron,
2026-01-28 21:12:01.857945+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2123360 at /usr/sbin/cron
2026-01-28 21:12:01.858022+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bce80df70 at /usr/sbin/cron
2026-01-28 21:12:01.863629+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16573.23, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16573, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.864861+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16573.23, subject=/usr/sbin/cron,
2026-01-28 21:12:01.866813+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd3365df0 at /usr/sbin/cron
2026-01-28 21:12:01.880572+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16576.21, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16576, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.883591+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16576.21, subject=/usr/sbin/cron,
2026-01-28 21:12:01.885056+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bce913ea0 at /usr/sbin/cron
2026-01-28 21:12:01.896200+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16576.22, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16576, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.897806+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16576.22, subject=/usr/sbin/cron,
2026-01-28 21:12:01.899699+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 21:12:01.909424+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16576.23, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16576, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:01.910842+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16576.23, subject=/usr/sbin/cron,
2026-01-28 21:12:01.911704+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2f35be0 at /usr/sbin/cron
2026-01-28 21:12:03.203104+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16574.24, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16574, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:03.204225+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16574.24, subject=/usr/sbin/cron,
2026-01-28 21:12:03.205174+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 21:12:03.211060+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16574.25, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16574, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:03.212105+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16574.25, subject=/usr/sbin/cron,
2026-01-28 21:12:03.213055+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 21:12:03.219426+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16574.26, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16574, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:03.220426+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16574.26, subject=/usr/sbin/cron,
2026-01-28 21:12:03.221365+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 21:12:03.226663+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16574.27, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16574, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:03.227537+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16574.27, subject=/usr/sbin/cron,
2026-01-28 21:12:03.228349+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 21:12:03.232271+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16573.24, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16573, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:03.233861+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16573.24, subject=/usr/sbin/cron,
2026-01-28 21:12:03.235107+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd3330940 at /usr/sbin/cron
2026-01-28 21:12:03.246259+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16573.25, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16573, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:03.247566+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16573.25, subject=/usr/sbin/cron,
2026-01-28 21:12:03.248738+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2121710 at /usr/sbin/cron
2026-01-28 21:12:03.259610+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16573.26, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16573, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:03.261180+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16573.26, subject=/usr/sbin/cron,
2026-01-28 21:12:03.262540+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2f11100 at /usr/sbin/cron
2026-01-28 21:12:03.271579+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16573.27, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16573, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:03.273060+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16573.27, subject=/usr/sbin/cron,
2026-01-28 21:12:03.274586+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a4f8b0 at /usr/sbin/cron
2026-01-28 21:12:08.018059+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16575.24, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16575, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:08.019166+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16575.24, subject=/usr/sbin/cron,
2026-01-28 21:12:08.020274+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2a15dd0 at /usr/sbin/cron
2026-01-28 21:12:08.026376+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16575.25, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16575, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:08.027331+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16575.25, subject=/usr/sbin/cron,
2026-01-28 21:12:08.028296+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd21063c0 at /usr/sbin/cron
2026-01-28 21:12:08.034891+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16575.26, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16575, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:08.035907+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16575.26, subject=/usr/sbin/cron,
2026-01-28 21:12:08.037394+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bcec0f270 at /usr/sbin/cron
2026-01-28 21:12:08.042962+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16575.27, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16575, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:08.043878+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16575.27, subject=/usr/sbin/cron,
2026-01-28 21:12:08.044761+0530  localhost tccd[16587]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7f8bd2f35be0 at /usr/sbin/cron
2026-01-28 21:12:08.202220+0530  localhost tccd[154]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16625.1, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome.helper.renderer, pid=16625, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/138.0.7204.184/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)}, },
2026-01-28 21:12:08.203360+0530  localhost tccd[154]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16625.1, subject=/usr/sbin/cron,
2026-01-28 21:12:08.204400+0530  localhost tccd[154]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7fe147c3fe60 at /usr/sbin/cron
2026-01-28 21:12:08.211613+0530  localhost tccd[154]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=141.10865, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, accessing={identifier=com.google.Chrome.helper.renderer, pid=16625, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/138.0.7204.184/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer)}, requesting={identifier=com.apple.WindowServer, pid=141, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2026-01-28 21:12:08.212647+0530  localhost tccd[154]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=141.10865, subject=/usr/sbin/cron,
2026-01-28 21:12:08.213772+0530  localhost tccd[154]: [com.apple.TCC:access] -[TCCDAccessIdentity staticCode]: static code for: identifier /usr/sbin/cron, type: 1: 0x7fe147c4a6d0 at /usr/sbin/cron
2026-01-28 21:12:08.321288+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=16576.24, attribution={responsible={identifier=com.apple.cron, pid=77077, auid=0, euid=0, responsible_path=/usr/sbin/cron, binary_path=/usr/sbin/cron}, requesting={identifier=com.google.Chrome, pid=16576, auid=501, euid=501, binary_path=/Applications/Google Chrome.app/Contents/MacOS/Google Chrome}, },
2026-01-28 21:12:08.322378+0530  localhost tccd[16587]: [com.apple.TCC:access] AUTHREQ_SUBJECT: msgID=16576.24, subject=/usr/sbin/cron,
